,NOM,NOM_ENTIER,WKT,date_constr,date_fin,date_fin_format,date_nom,date_nom_format,date_ordre,id_propre,n_sq_vo,note,source,source_constr,source_constr_ID,source_fin,source_fin_ID,source_nom,source_nom_ID,source_ordre,source_ordre_ID,temp_loc,TYPE
651,SAINTE ANNE,Rue Sainte-Anne,"LINESTRING (2.3365138907336 48.8684332134396,2.33668494935879 48.8688380843181,2.33668835683554 48.8688772120179,2.3366896384745 48.8688867260719)",1667.0,2020,2020/01/01,1815,1815/01/01,1667,750603995,750005530,"partie allant de l'av de l'Opéra à la rue Thérèse percée en 1633. S'appelle rue Helvétius de 1792 à 1815. En 1667 elle est prolongée jusqu'à la rue des petits Champs. Plus tard prolongée jusqu'à la rue St Augustin sous le nom de rue de Lionne, jusqu'à une date indéterminée.",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
652,HELVETIUS,Rue Helvétius,"LINESTRING (2.3365138907336 48.8684332134396,2.33668494935879 48.8688380843181,2.33668835683554 48.8688772120179,2.3366896384745 48.8688867260719)",1667.0,1815,1815/01/01,1792,1792/01/01,1667,750603995,750005530,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
653,SAINTE ANNE,Rue Sainte-Anne,"LINESTRING (2.3365138907336 48.8684332134396,2.33668494935879 48.8688380843181,2.33668835683554 48.8688772120179,2.3366896384745 48.8688867260719)",1667.0,1792,1792/01/01,1633,1633/01/01,1667,750603995,750005530,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,2,RUE
654,SAINTE ANNE,Rue Sainte-Anne,"LINESTRING (2.33568227067548 48.8665855868562,2.33586994747197 48.8669500732954,2.3358690595901 48.866996620228)",1667.0,2020,2020/01/01,1815,1815/01/01,1667,750604570,750005530,"partie allant de l'av de l'Opéra à la rue Thérèse percée en 1633. S'appelle rue Helvétius de 1792 à 1815. En 1667 elle est prolongée jusqu'à la rue des petits Champs. Plus tard prolongée jusqu'à la rue St Augustin sous le nom de rue de Lionne, jusqu'à une date indéterminée.",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
655,HELVETIUS,Rue Helvétius,"LINESTRING (2.33568227067548 48.8665855868562,2.33586994747197 48.8669500732954,2.3358690595901 48.866996620228)",1667.0,1815,1815/01/01,1792,1792/01/01,1667,750604570,750005530,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,1,RUE
656,SAINTE ANNE,Rue Sainte-Anne,"LINESTRING (2.33568227067548 48.8665855868562,2.33586994747197 48.8669500732954,2.3358690595901 48.866996620228)",1667.0,1792,1792/01/01,1633,1633/01/01,1667,750604570,750005530,,POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1422.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,2,RUE
657,SAINT HONORE,Rue Saint-Honoré,"LINESTRING (2.34052610536115 48.8618643237959,2.33968693743528 48.8620729823347)",1204.0,2020,2020/01/01,1241,1241/01/01,1204,750606630,750005584,"Bâtie successivement après la construciton des Halles (XIIe siècle), le déplacement de la porte St Honoré dû à l'agrandissement de Paris a influencé les différents noms de la rue. Mais s'est appelée Rue Saint Honoré sur ce tronçon depuis 1241.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
658,SAINT HONORE,Rue Saint-Honoré,"LINESTRING (2.33731320388414 48.8627114472141,2.33652069229574 48.862909209756)",1204.0,2020,2020/01/01,1241,1241/01/01,1204,750606268,750005584,"Bâtie successivement après la construciton des Halles (XIIe siècle), le déplacement de la porte St Honoré dû à l'agrandissement de Paris a influencé les différents noms de la rue. Mais s'est appelée Rue Saint Honoré sur ce tronçon depuis 1241.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
659,SAINT HONORE,Rue Saint-Honoré,"LINESTRING (2.33652069229574 48.862909209756,2.3357148020223 48.8631178126652,2.33561909119676 48.8631479913882,2.33557669821598 48.8632676219575)",1204.0,2020,2020/01/01,1241,1241/01/01,1204,750606186,750005584,"Bâtie successivement après la construciton des Halles (XIIe siècle), le déplacement de la porte St Honoré dû à l'agrandissement de Paris a influencé les différents noms de la rue. Mais s'est appelée Rue Saint Honoré sur ce tronçon depuis 1241.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
660,SAINT HONORE,Rue Saint-Honoré,"LINESTRING (2.33557669821598 48.8632676219575,2.33465928480595 48.86362021627)",1283.0,2020,2020/01/01,1241,1241/01/01,1283,750606007,750005584,"Bâtie successivement après la construciton des Halles (XIIe siècle), le déplacement de la porte St Honoré dû à l'agrandissement de Paris a influencé les différents noms de la rue. Mais s'est appelée Rue Saint Honoré sur ce tronçon depuis 1241.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
661,SAINT HONORE,Rue Saint-Honoré,"LINESTRING (2.33809322414146 48.8625060171429,2.3374738863711 48.8626714911862)",1204.0,2020,2020/01/01,1241,1241/01/01,1204,750606350,750005584,"Bâtie successivement après la construciton des Halles (XIIe siècle), le déplacement de la porte St Honoré dû à l'agrandissement de Paris a influencé les différents noms de la rue. Mais s'est appelée Rue Saint Honoré sur ce tronçon depuis 1241.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
662,SAINT HONORE,Rue Saint-Honoré,"LINESTRING (2.33465928480595 48.86362021627,2.33456966121813 48.8636628843231)",1204.0,2020,2020/01/01,1241,1241/01/01,1204,750605882,750005584,"Bâtie successivement après la construciton des Halles (XIIe siècle), le déplacement de la porte St Honoré dû à l'agrandissement de Paris a influencé les différents noms de la rue. Mais s'est appelée Rue Saint Honoré sur ce tronçon depuis 1241.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
663,SAINT HONORE,Rue Saint-Honoré,"LINESTRING (2.3374738863711 48.8626714911862,2.33731320388414 48.8627114472141)",1204.0,2020,2020/01/01,1241,1241/01/01,1204,750606285,750005584,"Bâtie successivement après la construciton des Halles (XIIe siècle), le déplacement de la porte St Honoré dû à l'agrandissement de Paris a influencé les différents noms de la rue. Mais s'est appelée Rue Saint Honoré sur ce tronçon depuis 1241.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
664,SAINT HONORE,Rue Saint-Honoré,"LINESTRING (2.33946586717133 48.8621353174804,2.33918428067246 48.862218318749)",1204.0,2020,2020/01/01,1241,1241/01/01,1204,750606529,750005584,"Bâtie successivement après la construciton des Halles (XIIe siècle), le déplacement de la porte St Honoré dû à l'agrandissement de Paris a influencé les différents noms de la rue. Mais s'est appelée Rue Saint Honoré sur ce tronçon depuis 1241.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
665,SAINT HONORE,Rue Saint-Honoré,"LINESTRING (2.34120498472482 48.8617087235981,2.34052610536115 48.8618643237959)",1204.0,2020,2020/01/01,1241,1241/01/01,1204,750606701,750005584,"Bâtie successivement après la construciton des Halles (XIIe siècle), le déplacement de la porte St Honoré dû à l'agrandissement de Paris a influencé les différents noms de la rue. Mais s'est appelée Rue Saint Honoré sur ce tronçon depuis 1241.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
666,SAINT HONORE,Rue Saint-Honoré,"LINESTRING (2.34192570508781 48.8615552580068,2.34120498472482 48.8617087235981)",1204.0,2020,2020/01/01,1241,1241/01/01,1204,750606772,750005584,"Bâtie successivement après la construciton des Halles (XIIe siècle), le déplacement de la porte St Honoré dû à l'agrandissement de Paris a influencé les différents noms de la rue. Mais s'est appelée Rue Saint Honoré sur ce tronçon depuis 1241.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
667,SAINT HONORE,Rue Saint-Honoré,"LINESTRING (2.33968693743528 48.8620729823347,2.3395183405832 48.862122816565,2.33946586717133 48.8621353174804)",1204.0,2020,2020/01/01,1241,1241/01/01,1204,750606545,750005584,"Bâtie successivement après la construciton des Halles (XIIe siècle), le déplacement de la porte St Honoré dû à l'agrandissement de Paris a influencé les différents noms de la rue. Mais s'est appelée Rue Saint Honoré sur ce tronçon depuis 1241.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
668,SAINT HONORE,Rue Saint-Honoré,"LINESTRING (2.33918428067246 48.862218318749,2.33809322414146 48.8625060171429)",1204.0,2020,2020/01/01,1241,1241/01/01,1204,750606492,750005584,"Bâtie successivement après la construciton des Halles (XIIe siècle), le déplacement de la porte St Honoré dû à l'agrandissement de Paris a influencé les différents noms de la rue. Mais s'est appelée Rue Saint Honoré sur ce tronçon depuis 1241.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
669,SAINT JOSEPH,Rue Saint-Joseph,"LINESTRING (2.3441744196053 48.8686137419058,2.3435442122296 48.8687840970918,2.34333973937907 48.8687841095388)",1595.0,2020,2020/01/01,1646,1646/01/01,1595,750604063,750006615,S'appelle rue du Temps Perdu jusqu'en 1646,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Joseph_(rue_Saint-),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Joseph_(rue_Saint-),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Joseph_(rue_Saint-),FRBNF32357628,0,RUE
670,TEMPS PERDU,Rue du Temps Perdu,"LINESTRING (2.3441744196053 48.8686137419058,2.3435442122296 48.8687840970918,2.34333973937907 48.8687841095388)",1595.0,1646,1646/01/01,1595,1595/01/01,1595,750604063,750006615,,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Joseph_(rue_Saint-),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Joseph_(rue_Saint-),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Joseph_(rue_Saint-),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Joseph_(rue_Saint-),FRBNF32357628,1,RUE
671,SAINT MARC,Rue Saint-Marc,"LINESTRING (2.3393585895013 48.8705381362832,2.33928102476726 48.8705536058021,2.33805755351865 48.8707979617907,2.3380567364586 48.8707977819007,2.33805673623818 48.8707976919654,2.33797316983076 48.8707665784565)",1650.0,2020,2020/01/01,1650,1650/01/01,1650,750603284,750005589,,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,0,RUE
672,SAINT MARC,Rue Saint-Marc,"LINESTRING (2.3414936214913 48.8703309585019,2.3412594252027 48.8703547092841)",1650.0,2020,2020/01/01,1650,1650/01/01,1650,750603334,750005589,,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,0,RUE
673,SAINT MARC,Rue Saint-Marc,"LINESTRING (2.34185404617036 48.8702942521018,2.3414936214913 48.8703309585019)",1650.0,2020,2020/01/01,1650,1650/01/01,1650,750603340,750005589,,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,0,RUE
674,SAINT MARC,Rue Saint-Marc,"LINESTRING (2.34236702309919 48.8702203506443,2.34229626371683 48.8702586191275,2.34185404617036 48.8702942521018)",1650.0,2020,2020/01/01,1650,1650/01/01,1650,750603371,750005589,,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,0,RUE
675,SAINT MARC,Rue Saint-Marc,"LINESTRING (2.34089559060625 48.8703878175409,2.340800166279 48.8703919578265,2.34077971909026 48.8703939370826,2.33944038166506 48.8705297705561,2.3393585895013 48.8705381362832)",1650.0,2020,2020/01/01,1650,1650/01/01,1650,750603316,750005589,,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,0,RUE
676,SAINT MARC,Rue Saint-Marc,"LINESTRING (2.34262220069235 48.8702247885602,2.34243939504746 48.8702207518503,2.34236702309919 48.8702203506443)",1650.0,2020,2020/01/01,1650,1650/01/01,1650,750603370,750005589,,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,0,RUE
677,SAINT MARC,Rue Saint-Marc,"LINESTRING (2.3412594252027 48.8703547092841,2.34103109158826 48.8703754925829,2.34089559060625 48.8703878175409)",1650.0,2020,2020/01/01,1650,1650/01/01,1650,750603320,750005589,,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Marc_(rue_Saint-),FRBNF32357628,0,RUE
678,SAINT ROCH,Rue Saint-Roch,"LINESTRING (2.33347486956835 48.8672185418563,2.33367165702528 48.8675106851475,2.33367532276686 48.8675161169086)",1495.0,2020,2020/01/01,1578,1578/01/01,1495,750604381,750005525,"S'appelle rue Michaut Riégnault en 1495, rue Michaut Régniaut en 1521, en 1578 ruelle Gaillon, puis rue Saint Roch. On s'intéresse ici à son nom à partir de 1633 (date de départ de la carte dans le contexte du projet)",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1410.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1410.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1410.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
679,SAINT ROCH,Rue Saint-Roch,"LINESTRING (2.33316862086297 48.8667638795934,2.33347486956835 48.8672185418563)",1495.0,2020,2020/01/01,1578,1578/01/01,1495,750604551,750005525,"S'appelle rue Michaut Riégnault en 1495, rue Michaut Régniaut en 1521, en 1578 ruelle Gaillon, puis rue Saint Roch. On s'intéresse ici à son nom à partir de 1633 (date de départ de la carte dans le contexte du projet)",POD troncons voies,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1410.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,,,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1410.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,https://gallica.bnf.fr/ark:/12148/bpt6k939817h/f1410.item.r=Dictionnaire%20historique%20de%20Paris,FRBNF32052243,0,RUE
680,TAITBOUT,Rue Taitbout,"LINESTRING (2.3368613341593 48.8714333915884,2.33644795647308 48.8718610343805)",,2020,2020/01/01,1773,1773/01/01,,750602977,750006484,pas dans le quartier Richelieu,POD troncons voies,,,,,,,,,10,RUE
681,THERESE,Rue Thérèse,"LINESTRING (2.33485160783651 48.8664013166518,2.334289326577 48.8665270351056,2.33411989943145 48.8664283814823)",1622.0,2020,2020/01/01,1692,1692/01/01,1622,750604631,750005543,"S'appelle rue du Hasard déjà en 1622, reçoit son nom actuel en 1692.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
682,HASARD,Rue du Hasard,"LINESTRING (2.33485160783651 48.8664013166518,2.334289326577 48.8665270351056,2.33411989943145 48.8664283814823)",1622.0,1692,1692/01/01,1622,1622/01/01,1622,750604631,750005543,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,1,RUE
683,THERESE,Rue Thérèse,"LINESTRING (2.33663985267362 48.8656108657426,2.33550589602013 48.8662416129429)",1622.0,2020,2020/01/01,1692,1692/01/01,1622,750604972,750005543,"S'appelle rue du Hasard déjà en 1622, reçoit son nom actuel en 1692.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
684,HASARD,Rue du Hasard,"LINESTRING (2.33663985267362 48.8656108657426,2.33550589602013 48.8662416129429)",1622.0,1692,1692/01/01,1622,1622/01/01,1622,750604972,750005543,,POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,1,RUE
685,THERESE,Rue Thérèse,"LINESTRING (2.33550589602013 48.8662416129429,2.33485160783651 48.8664013166518)",1622.0,2020,2020/01/01,1692,1692/01/01,1622,750604727,750005543,"S'appelle rue du Hasard déjà en 1622, reçoit son nom actuel en 1692.",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 2",ISBN 2-7073-1054-9,0,RUE
